timestamp,pm25,pm10,no2,co,o3,so2,vehicle_count,congestion_level,avg_speed,temperature,humidity,wind_speed,rainfall,aqi
2023-01-01 00:00:00,18.848783487656256,10.0,20.832798367498217,0.661848014112864,50.0395159730643,4.297194440057127,24.035804774298093,0.5067071450520829,51.84552029754141,26.4901424590337,60.71505269512778,4.315897533191796,1.3520888557378659,77.73029023594489
2023-01-01 01:00:00,47.50419307109816,55.21647740077671,25.923284106732087,0.5679892893093548,46.348550908720874,8.217958237863115,87.2569227423611,0.8097173222926308,57.05797797177088,24.585207096486446,64.44500536946347,4.119691480974027,0.0,158.72190245011774
2023-01-01 02:00:00,46.321737614360934,69.54247018766608,26.004949391357883,0.33577819628624916,41.67212965394132,6.575158793276123,57.263140614514896,2.4912117104979488,40.145893101974245,26.94306561430208,61.52618938954857,0.7763537858852876,0.0,158.53040836103938
2023-01-01 03:00:00,33.45947492530506,78.81493344351387,24.712430351739894,0.7124769061909596,62.080345029686946,9.291251563722687,20.0,2.7695570408822707,41.120405589843585,29.569089569224076,68.6041804694612,1.9134778450343923,0.0,150.34267853353475
2023-01-01 04:00:00,37.841224677065036,33.97910358359181,34.787902719331385,0.505667489593796,37.374262843805276,4.9309926184823905,104.28411500505916,1.7574059012958885,62.49404720065699,24.29753987582999,79.47178531461913,2.7705062390904835,0.0,125.58024830442666
2023-01-01 05:00:00,5.0,26.067592850587726,26.417012333498008,0.5989919159458598,44.035362284848006,5.750333462366491,104.21037349826497,1.67817666131711,52.63035495403294,24.29758912915246,59.78957842858795,12.642241001636496,0.0,57.43813092992431
2023-01-01 06:00:00,30.021453601292034,42.47124453599726,21.042221190912,0.5708450328125181,31.979436663473653,6.046933895857252,65.77327405726737,0.7925386832531119,51.38626160286618,29.737638446522176,77.50820497768414,2.037248993725315,0.0,109.11488776929957
2023-01-01 07:00:00,61.86462438702697,103.76923934614238,33.30542493901437,0.9465352134459771,46.338873634677896,10.540697667359986,150.67418372688837,3.035908299097776,38.55039337255471,27.302304187458727,59.683279276531124,1.2958366966249695,0.0,218.8767463508404
2023-01-01 08:00:00,68.93168049397315,100.99853131246726,29.657271853933253,0.7043235837414024,42.8453676050478,11.750583491425568,137.96813774520777,4.910149827709172,39.05965420648977,23.591576842195146,59.023727875031156,0.9332846687203017,0.0,227.31648282550583
2023-01-01 09:00:00,50.85489083734963,83.46399744029975,31.610837130318384,0.4889633184025729,39.75418298403712,9.427260227097385,166.59668371419548,3.1496318259748692,55.64541470417504,26.627680130757895,75.68594618343214,0.7504759861073172,0.0,178.42996802513395
2023-01-01 10:00:00,5.149755023292634,10.0,26.155321583804557,0.6462375481580227,43.64436755408055,10.277879126107731,72.26510041742404,4.164248536339763,43.03887334737719,23.609746921562614,76.71936378007616,12.935810078044847,0.0,52.20516858799296
2023-01-01 11:00:00,40.13111621324987,32.97665119012463,26.22444036937859,0.7506200338285786,42.84266330781329,8.33484260627526,105.79088185053746,4.516761777027078,44.58740749763179,23.60281073928923,76.01409936762654,3.8911209722294724,0.0,133.42857709692436
2023-01-01 12:00:00,56.0304496967494,91.47744147261203,26.57071169466233,0.6495779156057176,51.43719449459478,10.442673451545778,66.30606952785496,2.464817662122713,46.291117001130786,25.725886814698104,54.34202591781859,1.455854771396217,0.0,198.06282731787152
2023-01-01 13:00:00,30.0366914190546,62.87657079163411,32.30810269076654,0.6418273337657884,50.13563236029371,13.321109826569357,101.99576829609562,3.1479437388097957,43.29536958134914,19.260159266026605,62.840490219279495,8.293992799847752,0.0,134.33718023621626
2023-01-01 14:00:00,14.884392593934855,27.89795106028692,19.796620936095483,0.38006877770639913,41.232056084535735,4.522112126028976,20.0,1.3821186842787891,54.8716770489662,19.8252465024609,75.72988592003321,10.888439300197524,0.0,72.21131327273459
2023-01-01 15:00:00,58.87745958369973,109.96895835685382,29.89906775543809,0.6869749211362013,44.285378345400275,10.590556799962771,84.31335140933149,1.5725053692737165,52.69626921922783,23.313137412277083,67.91541840563895,1.5177495948565334,0.0,211.58829762196132
2023-01-01 16:00:00,31.344973978734934,31.485302868681945,27.687909106227774,0.4951608043377427,41.95579446598762,8.280891295531143,65.33902563278704,0.4930202019369796,57.27077322065887,21.961506638996728,56.76307153802536,2.361756377808876,0.0,112.61334360121722
2023-01-01 17:00:00,47.95459108226783,83.21370115061707,43.23075427374177,0.8511606119819198,40.11403592870363,6.533566811267044,178.7694551990259,4.602523354544929,42.74339565158039,25.94274199778582,72.08317939125442,7.4286171729606405,0.0,178.3092629189009
2023-01-01 18:00:00,49.69178282187792,70.17758078227934,42.23744025180995,0.48790981601362465,59.616903347045756,9.581386338311866,222.55413905628922,4.219841759869596,46.62165685429398,22.27592777343637,60.351927410085295,5.589349475694303,0.6951148332239172,180.66014077854896
2023-01-01 19:00:00,62.60366367338391,124.34500902972543,34.639707647827905,1.0699711345062204,39.71836510940566,10.47144226851183,201.21365455851037,4.299730663925115,32.531961143118906,20.763088895994127,85.44524848392211,2.9796070717745122,0.0,229.5945226790593
2023-01-01 20:00:00,18.269511801789285,10.0,20.741095411858186,0.5651485970999283,47.86212286635888,11.654185088459124,49.49016668055016,2.0245433280947838,49.393490918788935,29.39694630676466,82.94841462418259,7.567008056325721,0.0,78.38477988890843
2023-01-01 21:00:00,50.597572403083625,79.57719753416072,32.065593839012145,0.1283340544554773,56.070571792961175,15.316915935283763,34.431667909114935,1.283563893134749,58.23947418276692,24.322671098540393,73.54097426355567,0.7453782785263765,0.0,181.97344895433238
2023-01-01 22:00:00,37.55825112671905,48.274710498333825,16.027870628044568,0.898683633796816,33.84171253056673,16.31529531542019,20.0,1.9170327064655919,49.187020248912845,25.20258461406377,81.11006704769774,1.2421300649730758,0.0,134.74338769892333
2023-01-01 23:00:00,46.858665390538576,55.288911773359786,22.022941374271245,0.73867821946337,50.57411475254023,12.533171215975955,73.51059594237825,1.557456063235543,61.16240966852926,20.72575544135963,68.14791350123382,1.821093315486517,0.0,161.8516827836762
2023-01-02 00:00:00,59.63548378858928,108.63203937628212,17.459690009903166,0.442206214809643,42.13394856165499,14.24075996524428,96.8977906254463,4.201966596554343,46.68243319718842,23.36685182642445,75.15437494375016,1.6358169772525823,0.0,207.2209158236712
2023-01-02 01:00:00,33.59901991904231,26.215659810308928,36.684817122067585,0.5820095598086131,39.6632443884167,5.701130818832141,98.04232873908026,1.8006661063111968,48.736703648634474,25.3327677691296,82.27720295302075,0.3355967111711549,0.0,115.84727364272825
2023-01-02 02:00:00,27.606048464960608,32.38533937187168,24.970420447308584,0.26884358952774745,43.030569563101764,10.472240323988677,47.8928794472884,2.1178215503666875,48.595265213984376,21.54701926773309,69.95498681794312,2.484159338379769,0.0,104.03267663256214
2023-01-02 03:00:00,30.461067246826687,42.56119438855784,23.083579537055954,0.5709831534315681,52.808072957089664,14.898534788973443,97.52574684021201,2.6127420188585346,47.68357618421083,26.127094055037016,64.94812828485716,5.043969673331948,0.0,123.41013366068736
2023-01-02 04:00:00,27.95145879773835,35.03777646821399,17.187797352899103,0.6865863841973312,50.07567671005223,7.558772506202292,98.11790379858891,3.566585953102029,41.47628352325893,23.198083930243584,50.453780418228845,6.1452084476566995,0.0,109.25366581454877
2023-01-02 05:00:00,29.135558167316546,49.76176124442952,27.594697307742535,0.682499036712981,42.3030098434843,9.684411257601274,88.97852009468502,1.503991082703411,51.30659636536307,24.124918750620168,66.66866474278505,5.813210668550742,0.0,120.01880608249478
2023-01-02 06:00:00,17.317711131066858,23.54389016246004,24.743561627349656,0.4838019344243849,54.96619837171805,7.815026355052838,61.57478410237154,2.435597482751775,45.224783749610765,23.194880163311808,75.73423184562311,7.093984939525958,1.2107784956846048,84.56244770202613
2023-01-02 07:00:00,43.34109392787148,57.70476256685756,43.042051261542085,0.7351064845064545,48.13019976643183,10.93238555561275,148.6416604510716,4.202576947065189,42.12599403747772,30.556834553526812,76.9563342756763,4.636782202550643,0.0,160.51652204707804
2023-01-02 08:00:00,56.01047412539275,98.6004371894287,36.62892246184899,0.9144274910977752,29.435744864894094,9.959108652625543,166.05108098141906,3.3078105017034614,49.07759393340208,24.9595083257862,72.5436506571841,2.144357474395934,0.0,198.2079707673027
2023-01-02 09:00:00,77.40165138479634,114.76571899117656,32.483888163876365,0.8699209857198129,40.067031676740676,13.068367531491305,170.46840992611686,6.537242294546058,36.635927899044496,21.8268672131323,62.0870090503776,0.5644410453897037,0.0,253.19153500798393
2023-01-02 10:00:00,38.72496748537908,65.84554734259378,26.04949582758942,0.960223193744957,49.32358583352863,5.866300998622548,45.76295461294697,1.0374892531169344,56.8490612906115,27.467634736309567,47.73178431052409,0.5481521036411127,0.0,150.45237416050418
2023-01-02 11:00:00,21.891776582964184,10.344046342232126,20.670036363542735,0.2937411047829366,42.06425775380559,3.8486674236655274,49.14564537264741,2.096477257357585,41.93683078355666,21.337469050086934,62.54784901995265,3.698986088017011,0.0,76.84403510729162
2023-01-02 12:00:00,44.36757938053837,57.37438360671082,20.709749389770778,0.611938028249706,49.113700188681655,10.854068785127502,68.07012965149588,2.3397296637673874,51.92079442770671,25.626590785014265,64.45655128946049,1.5384821192692053,0.43691240840739515,154.82717013189685
2023-01-02 13:00:00,34.21143355053118,45.89508433688205,20.85962546491614,0.8367205270451537,40.22546577857874,11.195278348514847,41.4437845842464,0.0,57.643051654550234,19.120989628360675,64.37071032809986,3.5584755013289144,0.0,127.6833276651187
2023-01-02 14:00:00,70.80735950709655,125.92728112003165,16.300688049894383,1.1008377115597392,38.41600258429813,8.717042641837386,44.74929752665399,2.1206939406986187,52.217421517674936,21.015441853304708,73.68556356977925,1.1239275418521493,0.0,240.20186545941257
